ID,LON,LAT,DEPTH,YEAR
10006,83.595,29.235,19,1974
10007,83.597,43.071,17,1966
10008,83.597,43.078,63,1966
10009,83.598,43.892,43,1966
10010,83.598,43.046,18,1966
10011,83.599,30.56,12,1979
10012,83.599,43.857,17,1968
10013,83.6,43.992,66,1968
10014,83.601,44.05,15,1968
10015,83.602,44.069,28,1968
10016,83.602,29.235,40,1974
10017,83.602,43.866,10,1968
10018,83.603,29.221,35,1974
10019,83.603,42.475,19,1968
10020,83.603,29.221,14,1974
10021,83.603,43.873,21,1968
10022,83.604,43.925,38,1966
10023,83.604,42.494,16,1966
10024,83.604,44.06,36,1968
10025,83.604,44.054,33,1968
10026,83.604,44.024,67,1968
10027,83.605,44.015,30,1968
10028,83.606,44.091,26,1968
10029,83.606,43.887,15,1968
10030,83.607,29.196,14,1974
10031,83.607,42.489,33,1966
10032,83.608,30.564,17,1979
10033,83.608,43.906,64,1966
10034,83.609,29.245,17,1974
10035,83.609,44.037,31,1968
10036,83.61,44.078,26,1968
10037,83.611,29.183,11,1974
10038,83.611,29.215,28,1974
10039,83.611,44.065,42,1968
10040,83.611,43.078,42,1966
10041,83.612,42.478,15,1968
10042,83.613,44.053,26,1968
10043,83.613,44.056,11,1968
10044,83.613,29.241,30,1974
10045,83.614,29.19,15,1974
10046,83.615,31.869,68,1976
10047,83.615,44.018,37,1968
10048,83.615,29.176,12,1974
10049,83.615,44.092,15,1968
10050,83.616,43.894,49,1968
10051,83.616,30.576,32,1979
10052,83.617,43.938,23,1966
10053,83.617,42.495,11,1966
10054,83.619,43.921,65,1966
10055,83.619,44.029,36,1968
10056,83.62,44.012,24,1968
10057,83.622,44.009,8,1968
10058,83.622,44.073,9,1968
10059,83.623,29.17,11,1974
10060,83.623,43.989,12,1968
10061,83.624,43.965,91,1968
10062,83.624,43.93,12,1966
10063,83.625,30.572,12,1979
10064,83.627,30.509,67,1977
10065,83.628,43.063,53,1966
10066,83.63,44.124,9,1968
10067,83.631,30.567,20,1979
10068,83.631,43.893,17,1968
10069,83.634,44.124,10,1968
10070,83.636,42.49,44,1966
10071,83.636,44.124,11,1968
10072,83.637,29.163,38,1974
10073,83.639,42.454,39,1968
10074,83.641,42.482,17,1968
10075,83.641,42.463,12,1968
10076,83.641,43.072,65,1966
10077,83.644,42.48,12,1968
10078,83.644,30.645,71,1977
10079,83.644,43.897,43,1968
10080,83.646,29.237,18,1974
10081,83.647,43.085,19,1966
10082,83.647,43.058,56,1966
10083,83.648,42.469,20,1968
10084,83.648,30.663,80,1977
10085,83.649,43.079,16,1966
10086,83.649,29.245,31,1974
10087,83.65,43.093,15,1966
10088,83.651,42.495,52,1966
10089,83.652,42.456,16,1969
10090,83.652,42.506,18,1966
10091,83.653,43.885,11,1966
10092,83.653,42.482,36,1969
10093,83.654,29.233,29,1974
10094,83.654,29.173,11,1974
10095,83.655,29.247,14,1974
10096,83.655,43.079,37,1966
10097,83.656,29.179,33,1974
10098,83.658,42.451,21,1969
10099,83.659,42.469,20,1969
10100,83.66,29.183,9,1974
10101,83.66,43.935,117,1968
10102,83.661,43.063,42,1966
10103,83.661,29.208,45,1974
10104,83.662,29.205,18,1974
10105,83.662,43.86,17,1968
10106,83.662,43.845,12,1968
10107,83.663,29.229,60,1974
10108,83.664,43.083,12,1966
10109,83.664,43.883,10,1966
10110,83.665,29.208,15,1974
10111,83.074,42.599,16,1966
10112,83.075,36.391,49,1976
10113,83.075,42.57,17,1966
10114,83.077,36.371,46,1976
10115,83.077,42.553,22,1966
10116,83.082,36.364,56,1976
10117,83.667,44.009,30,1968
10118,83.67,43.862,13,1968
10119,83.67,43.845,8,1968
10120,83.671,29.22,18,1974
10121,83.671,44,13,1968
10122,83.671,43.967,94,1968
10123,83.672,44.012,12,1968
10124,83.672,42.508,54,1966
10125,83.673,43.864,22,1968
10126,83.673,43.998,13,1968
10127,83.673,29.227,14,1974
10128,83.673,42.431,12,1968
10129,83.674,42.451,20,1969
10130,83.674,43.095,11,1966
10131,83.674,42.44,15,1969
10132,83.674,30.65,68,1977
10133,83.675,43.081,33,1966
10134,83.675,43.856,37,1966
10135,83.676,43.1,12,1966
10136,83.676,42.492,15,1969
10137,83.676,29.213,48,1974
10138,83.679,29.245,37,1974
10139,83.679,43.075,51,1966
10140,83.681,43.869,35,1968
10141,83.682,42.428,10,1968
10142,83.682,44.006,13,1968
10143,83.683,42.5,29,1966
10144,83.683,43.915,22,1968
10145,83.684,29.254,9,1974
10146,83.685,43.083,49,1966
10147,83.685,42.443,20,1969
10148,83.686,43.906,33,1968
10149,83.686,42.434,18,1969
10150,83.688,42.377,23,1968
10151,83.688,44.01,66,1968
10152,83.689,43.897,21,1968
10153,83.689,43.862,13,1966
10154,83.689,43.882,41,1968
10155,83.692,43.869,18,1966
10156,83.695,43.884,17,1968
10157,83.696,43.991,66,1968
10158,83.696,43.875,15,1966
10159,83.697,43.102,12,1966
10160,83.697,42.498,41,1966
10161,83.698,42.384,17,1968
10162,83.699,43.128,12,1966
10163,83.699,42.435,19,1969
10164,83.7,43.887,14,1966
10165,83.7,43.064,19,1966
10166,83.701,43.855,34,1966
10167,83.701,43.896,16,1966
10168,83.701,43.084,15,1966
10169,83.701,43.151,11,1968
10170,83.703,43.073,64,1966
10171,83.704,43.098,13,1966
10172,83.705,29.24,34,1974
10173,83.705,43.878,19,1966
10174,83.705,42.411,17,1969
10175,83.706,42.396,25,1969
10176,83.706,44.022,51,1968
10177,83.706,43.881,10,1966
10178,83.706,43.151,17,1968
10179,83.706,42.379,15,1968
10180,83.707,42.525,42,1966
10181,83.707,29.25,15,1974
10182,83.707,42.429,18,1969
10183,83.709,43.127,23,1966
10184,83.71,43.101,14,1966
10185,83.711,42.487,15,1969
10186,83.712,29.247,27,1974
10187,83.712,42.404,19,1969
10188,83.712,42.5,19,1969
10189,83.712,44.038,26,1968
10190,83.713,43.152,11,1968
10191,83.714,44.03,40,1968
10192,83.715,43.974,16,1968
10193,83.716,44.075,12,1968
10194,83.717,43.064,22,1966
10195,83.718,43.128,18,1966
10196,83.718,44.009,49,1968
10197,83.72,43.97,10,1968
10198,83.72,44.001,46,1968
10199,83.72,43.147,14,1966
10200,83.721,44.023,38,1968
10201,83.722,42.484,23,1969
10202,83.723,42.531,35,1966
10203,83.726,43.119,37,1968
10204,83.726,43.107,13,1966
10205,83.726,43.115,10,1966
10206,83.727,43.93,143,1966
10207,83.727,43.13,15,1966
10208,83.727,29.245,17,1974
10209,83.729,29.304,9,1974
10210,83.733,29.247,15,1974
10211,83.733,43.881,35,1966
10212,83.734,42.534,17,1966
10213,83.734,29.301,11,1974
10214,83.735,29.304,16,1974
10215,83.736,29.294,9,1974
10216,83.737,29.296,15,1974
10217,83.739,42.537,17,1966
10218,83.74,29.296,9,1974
10219,83.741,42.329,9,1968
10220,83.744,43.876,17,1966
10221,83.746,42.333,21,1968
10222,83.746,29.296,17,1974
10223,83.746,42.531,36,1966
10224,83.746,43.962,125,1968
10225,83.747,29.329,13,1974
10226,83.747,43.88,12,1966
10227,83.752,43.122,36,1968
10228,83.752,43.113,42,1966
10229,83.752,29.331,14,1974
10230,83.752,43.814,15,1966
10231,83.753,30.479,20,1979
10232,83.754,43.854,22,1966
10233,83.755,29.349,12,1974
10234,83.755,42.333,17,1969
10235,83.757,29.299,28,1974
10236,83.757,42.53,35,1966
10237,83.758,42.529,36,1966
10238,83.758,29.331,12,1974
10239,83.759,29.352,18,1974
10240,83.76,29.791,21,1974
10241,83.76,43.879,6,1966
10242,83.762,43.134,15,1968
10243,83.762,43.858,16,1966
10244,83.765,43.107,36,1966
10245,83.766,43.823,14,1966
10246,83.766,29.243,23,1974
10247,83.767,30.471,12,1979
10248,83.768,43.133,24,1968
10249,83.769,43.1,27,1966
10250,83.769,30.475,20,1979
10251,83.77,29.343,10,1974
10252,83.77,29.249,9,1974
10253,83.77,43.86,19,1966
10254,83.771,30.47,20,1979
10255,83.771,29.35,17,1974
10256,83.771,29.788,18,1974
10257,83.772,29.304,11,1974
10258,83.772,43.829,16,1966
10259,83.773,29.325,9,1974
10260,83.773,29.28,21,1974
10261,83.774,42.512,18,1969
10262,83.774,43.844,18,1966
10263,83.774,29.807,15,1974
10264,83.775,29.338,10,1974
10265,83.775,29.33,15,1974
10266,83.775,43.855,32,1966
10267,83.775,43.999,10,1968
10268,83.776,43.978,22,1968
10269,83.777,29.249,26,1974
10270,83.777,29.797,14,1974
10271,83.778,29.28,19,1974
10272,83.778,29.327,18,1974
10273,83.778,43.85,14,1966
10274,83.778,43.837,15,1966
10275,83.778,43.951,123,1968
10276,83.779,29.268,37,1974
10277,83.779,29.399,11,1974
10278,83.779,30.458,29,1979
10279,83.78,43.806,13,1966
10280,83.78,30.468,20,1979
10281,83.78,44.039,25,1968
10282,83.78,44.007,52,1968
10283,83.78,29.396,14,1974
10284,83.781,29.402,11,1974
10285,83.781,43.827,14,1966
10286,83.782,43.859,43,1966
10287,83.782,29.336,40,1974
10288,83.782,42.506,24,1969
10289,83.782,42.448,44,1969
10290,83.783,42.331,17,1969
10291,83.783,29.807,49,1974
10292,83.783,29.397,10,1974
10293,83.783,30.443,17,1979
10294,83.784,44.016,14,1968
10295,83.785,29.249,34,1974
10296,83.785,42.536,18,1966
10297,83.785,29.316,14,1974
10298,83.786,30.468,23,1977
10299,83.786,29.785,95,1974
10300,83.786,42.486,39,1969
10301,83.786,43.863,12,1966
10302,83.786,44.02,29,1968
10303,83.787,30.475,29,1979
10304,83.787,29.31,18,1974
10305,83.787,29.27,14,1974
10306,83.788,42.462,43,1969
10307,83.788,43.882,68,1966
10308,83.788,42.474,38,1969
10309,83.788,29.278,50,1974
10310,83.788,43.131,40,1968
10311,83.788,30.325,10,1977
10312,83.788,43.846,56,1966
10313,83.788,42.502,12,1968
10314,83.79,43.832,44,1966
10315,83.79,43.914,117,1966
10316,83.791,30.488,34,1979
10317,83.791,43.15,13,1968
10318,83.791,42.47,15,1969
10319,83.792,29.405,13,1974
10320,83.792,30.453,23,1977
10321,83.792,42.511,55,1968
10322,83.792,44.014,15,1968
10323,83.793,29.252,33,1974
10324,83.793,42.466,10,1969
10325,83.793,29.753,138,1974
10326,83.794,29.406,10,1974
10327,83.794,29.392,36,1974
10328,83.795,29.399,15,1974
10329,83.796,42.47,25,1968
10330,83.796,42.525,42,1966
10331,83.796,43.857,48,1966
10332,83.797,30.312,12,1977
10333,83.797,42.451,57,1968
10334,83.798,29.257,30,1974
10335,83.798,29.389,11,1974
10336,83.798,29.379,9,1974
10337,83.798,43.132,22,1968
10338,83.798,42.476,34,1968
10339,83.798,44.028,48,1968
10340,83.799,30.333,32,1977
10341,83.799,42.461,21,1968
10342,83.8,29.287,39,1974
10343,83.8,30.4,17,1977
10344,83.8,29.319,65,1974
10345,83.801,29.382,17,1974
10346,83.801,43.124,43,1966
10347,83.802,30.318,23,1977
10348,83.803,43.883,12,1966
10349,83.803,29.424,40,1974
10350,83.803,30.403,12,1977
10351,83.804,42.513,13,1968
10352,83.804,29.331,67,1974
10353,83.805,29.373,10,1974
10354,83.806,29.416,23,1974
10355,83.806,30.333,36,1977
10356,83.806,43.857,12,1966
10357,83.806,44.014,57,1968
10358,83.806,29.368,32,1974
10359,83.808,29.302,50,1974
10360,83.808,29.418,17,1974
10361,83.808,43.131,28,1968
10362,83.808,29.292,15,1974
10363,83.808,30.533,29,1979
10364,83.809,30.331,36,1977
10365,83.809,44.012,63,1968
10366,83.811,43.863,66,1966
10367,83.811,30.546,38,1979
10368,83.811,30.395,23,1977
10369,83.811,44.034,10,1968
10370,83.811,42.513,38,1968
10371,83.812,43.111,49,1966
10372,83.812,42.504,12,1968
10373,83.813,30.335,29,1977
10374,83.814,43.851,21,1966
10375,83.814,29.413,38,1974
10376,83.814,29.402,34,1974
10377,83.814,30.317,34,1977
10378,83.814,44.031,26,1968
10379,83.815,29.383,64,1974
10380,83.815,43.951,24,1968
10381,83.816,29.349,49,1974
10382,83.817,29.369,54,1974
10383,83.817,30.547,56,1979
10384,83.817,30.529,49,1979
10385,83.817,30.476,42,1977
10386,83.817,30.467,17,1977
10387,83.818,30.372,12,1977
10388,83.819,42.436,19,1968
10389,83.819,42.522,36,1966
10390,83.819,43.847,10,1966
10391,83.821,30.484,32,1979
10392,83.821,30.343,43,1977
10393,83.822,30.783,17,1979
10394,83.822,30.425,17,1977
10395,83.822,43.123,54,1968
10396,83.822,43.996,39,1968
10397,83.823,42.447,12,1968
10398,83.823,43.863,10,1966
10399,83.823,43.134,11,1968
10400,83.823,30.733,17,1979
10401,83.823,30.376,12,1977
10402,83.824,42.418,34,1968
10403,83.824,30.402,32,1977
10404,83.825,29.394,23,1974
10405,83.825,30.497,12,1979
10406,83.825,30.467,12,1977
10407,83.825,30.334,10,1977
10408,83.827,44.013,12,1968
10409,83.827,30.727,12,1979
10410,83.828,30.443,17,1977
10411,83.828,42.444,38,1968
10412,83.828,43.093,55,1966
10413,83.83,43.937,95,1968
10414,83.83,29.338,63,1974
10415,83.831,30.468,17,1977
10416,83.831,30.343,32,1977
10417,83.831,43.987,25,1968
10418,83.831,43.992,13,1968
10419,83.832,30.373,32,1977
10420,83.833,30.406,36,1977
10421,83.833,42.447,43,1968
10422,83.833,43.885,25,1966
10423,83.833,43.963,15,1968
10424,83.833,29.75,94,1974
10425,83.083,42.599,9,1966
10426,83.086,42.549,12,1966
10427,83.091,42.545,43,1966
10428,83.091,42.67,112,1966
10429,83.094,42.599,7,1966
10430,83.833,29.352,60,1974
10431,83.833,30.479,56,1979
10432,83.833,30.337,12,1977
10433,83.835,30.379,23,1977
10434,83.835,29.768,34,1974
10435,83.836,42.414,20,1968
10436,83.836,29.435,34,1974
10437,83.836,43.965,22,1968
10438,83.836,43.996,10,1968
10439,83.837,30.43,32,1977
10440,83.837,43.101,36,1966
10441,83.838,30.775,29,1979
10442,83.838,29.424,39,1974
10443,83.838,29.37,76,1974
10444,83.838,43.098,25,1966
10445,83.839,43.899,39,1966
10446,83.84,42.446,13,1968
10447,83.84,42.522,38,1966
10448,83.84,30.517,42,1979
10449,83.84,30.525,42,1979
10450,83.84,43.89,22,1966
10451,83.84,43.999,9,1968
10452,83.841,42.441,14,1968
10453,83.841,30.388,12,1977
10454,83.841,43.987,31,1968
10455,83.842,29.43,17,1974
10456,83.842,30.773,12,1979
10457,83.842,30.413,20,1977
10458,83.843,29.414,20,1974
10459,83.843,30.396,17,1977
10460,83.843,30.376,32,1977
10461,83.843,43.999,10,1968
10462,83.843,30.391,43,1977
10463,83.845,42.412,20,1968
10464,83.845,42.445,44,1968
10465,83.845,43.993,33,1968
10466,83.845,29.419,40,1974
10467,83.846,29.398,20,1974
10468,83.846,43.903,13,1966
10469,83.846,30.771,20,1979
10470,83.846,30.422,23,1977
10471,83.847,30.763,17,1979
10472,83.847,30.383,17,1977
10473,83.847,43.111,72,1966
10474,83.847,43.12,23,1968
10475,83.848,30.429,12,1977
10476,83.85,30.428,12,1977
10477,83.85,30.376,23,1977
10478,83.85,30.401,65,1977
10479,83.851,30.438,43,1977
10480,83.851,42.413,23,1968
10481,83.851,30.422,32,1977
10482,83.851,42.526,31,1966
10483,83.852,29.741,21,1974
10484,83.852,29.463,17,1974
10485,83.852,29.392,17,1974
10486,83.852,29.377,32,1974
10487,83.852,43.128,14,1968
10488,83.852,43.998,42,1968
10489,83.853,29.36,17,1974
10490,83.853,42.45,15,1968
10491,83.853,42.51,17,1968
10492,83.854,29.39,10,1974
10493,83.854,29.467,32,1974
10494,83.855,30.478,29,1979
10495,83.855,29.332,32,1974
10496,83.856,42.409,20,1968
10497,83.856,29.409,48,1974
10498,83.857,30.443,17,1977
10499,83.857,29.385,20,1974
10500,83.857,42.441,13,1968
10501,83.857,29.458,14,1974
10502,83.858,29.366,36,1974
10503,83.858,29.5,14,1974
10504,83.858,30.492,29,1979
10505,83.859,42.439,10,1968
10506,83.859,30.393,20,1977
10507,83.859,43.12,42,1968
10508,83.86,30.448,32,1977
10509,83.86,29.761,34,1974
10510,83.86,30.512,36,1979
10511,83.86,42.303,23,1969
10512,83.861,29.349,17,1974
10513,83.861,29.373,38,1974
10514,83.861,29.385,32,1974
10515,83.861,29.402,44,1974
10516,83.861,44.007,10,1968
10517,83.861,29.438,45,1974
10518,83.862,30.698,17,1979
10519,83.862,44.075,23,1968
10520,83.862,44.012,15,1968
10521,83.862,30.295,17,1977
10522,83.862,42.511,15,1968
10523,83.863,42.525,45,1966
10524,83.863,44.03,83,1968
10525,83.864,43.937,48,1968
10526,83.864,42.299,13,1969
10527,83.864,43.889,24,1966
10528,83.864,43.84,9,1966
10529,83.864,43.832,12,1966
10530,83.865,43.138,17,1968
10531,83.865,29.355,40,1974
10532,83.865,43.887,96,1966
10533,83.865,42.295,20,1969
10534,83.865,44.011,15,1968
10535,83.866,29.427,32,1974
10536,83.866,30.492,17,1979
10537,83.866,30.28,17,1977
10538,83.867,44.019,46,1968
10539,83.867,30.7,17,1979
10540,83.867,30.463,20,1979
10541,83.869,43.865,41,1966
10542,83.869,44.005,37,1968
10543,83.869,29.449,40,1974
10544,83.87,30.431,17,1977
10545,83.87,30.438,49,1977
10546,83.87,29.729,125,1974
10547,83.87,30.299,32,1977
10548,83.87,42.51,14,1968
10549,83.87,43.857,21,1966
10550,83.871,42.304,25,1969
10551,83.871,30.457,45,1979
10552,83.871,30.491,34,1979
10553,83.871,30.538,36,1979
10554,83.871,43.076,28,1968
10555,83.871,29.37,15,1974
10556,83.872,29.415,23,1974
10557,83.872,29.458,36,1974
10558,83.872,30.479,49,1979
10559,83.872,29.42,32,1974
10560,83.872,30.282,11,1977
10561,83.872,43.954,15,1968
10562,83.872,43.938,14,1968
10563,83.872,44.086,15,1968
10564,83.873,29.44,20,1974
10565,83.873,30.333,10,1977
10566,83.873,29.348,38,1974
10567,83.873,42.526,20,1966
10568,83.873,30.417,23,1977
10569,83.873,43.846,21,1966
10570,83.874,43.95,16,1968
10571,83.875,43.852,34,1966
10572,83.875,30.508,17,1979
10573,83.875,30.506,13,1979
10574,83.875,30.334,12,1977
10575,83.875,42.509,24,1968
10576,83.875,30.5,12,1979
10577,83.876,44.075,11,1968
10578,83.877,42.287,10,1969
10579,83.877,43.115,19,1968
10580,83.877,42.297,49,1969
10581,83.878,42.524,8,1966
10582,83.879,29.43,20,1974
10583,83.879,30.284,20,1977
10584,83.879,43.885,10,1966
10585,83.879,43.962,30,1968
10586,83.879,29.462,17,1974
10587,83.88,30.297,9,1977
10588,83.88,29.435,46,1974
10589,83.88,30.53,17,1979
10590,83.88,42.306,14,1969
10591,83.881,30.301,38,1977
10592,83.881,44.023,34,1968
10593,83.882,30.7,17,1979
10594,83.883,44.003,49,1968
10595,83.883,43.883,15,1966
10596,83.883,42.306,9,1969
10597,83.883,43.998,12,1968
10598,83.883,30.479,9,1979
10599,83.883,30.517,52,1979
10600,83.883,30.362,32,1977
10601,83.885,44.08,56,1968
10602,83.885,44.074,15,1968
10603,83.886,43.964,23,1968
10604,83.886,29.428,20,1974
10605,83.886,30.36,17,1977
10606,83.886,42.293,14,1969
10607,83.886,29.47,15,1974
10608,83.886,30.291,36,1977
10609,83.886,43.873,15,1966
10610,83.887,43.113,27,1968
10611,83.887,30.35,17,1977
10612,83.888,30.483,20,1979
10613,83.888,30.343,17,1977
10614,83.888,43.911,23,1966
10615,83.888,29.462,23,1974
10616,83.888,43.926,48,1966
10617,83.889,29.47,10,1974
10618,83.889,30.429,12,1977
10619,83.89,29.473,12,1974
10620,83.89,30.362,12,1977
10621,83.89,42.487,16,1968
10622,83.89,42.517,43,1966
10623,83.891,43.941,62,1968
10624,83.892,30.31,42,1977
10625,83.894,44.068,39,1968
10626,83.894,30.305,10,1977
10627,83.895,29.718,93,1974
10628,83.896,30.442,34,1979
10629,83.896,30.512,32,1979
10630,83.896,43.112,18,1968
10631,83.897,30.433,36,1979
10632,83.897,44.065,15,1968
10633,83.898,30.422,12,1979
10634,83.899,44.089,51,1968
10635,83.9,30.445,29,1979
10636,83.901,43.869,21,1966
10637,83.901,44.001,31,1968
10638,83.902,43.084,21,1966
10639,83.904,30.306,45,1977
10640,83.904,43.11,34,1968
10641,83.905,43.943,16,1968
10642,83.905,44.064,36,1968
10643,83.906,30.396,42,1977
10644,83.906,42.504,18,1968
10645,83.907,30.296,32,1977
10646,83.907,42.516,38,1966
10647,83.908,42.509,19,1968
10648,83.908,42.518,30,1966
10649,83.908,30.347,20,1977
10650,83.909,43.923,16,1966
10651,83.909,43.95,8,1968
10652,83.909,30.368,12,1977
10653,83.909,30.454,36,1979
10654,83.91,30.67,17,1979
10655,83.91,30.4,29,1977
10656,83.91,30.363,11,1977
10657,83.91,44.076,62,1968
10658,83.911,30.378,23,1977
10659,83.911,43.944,9,1972
10660,83.912,43.942,34,1968
10661,83.913,30.373,20,1979
10662,83.913,30.445,38,1979
10663,83.914,44.004,8,1968
10664,83.914,30.294,12,1977
10665,83.914,44.064,39,1968
10666,83.914,44.013,31,1968
10667,83.914,30.311,20,1977
10668,83.915,43.104,18,1966
10669,83.915,30.285,10,1977
10670,83.915,43.916,24,1966
10671,83.916,29.733,12,1974
10672,83.916,30.303,34,1977
10673,83.916,30.414,29,1979
10674,83.916,43.954,11,1968
10675,83.917,43.898,17,1966
10676,83.917,30.367,20,1979
10677,83.917,30.409,32,1979
10678,83.918,30.32,20,1977
10679,83.918,43.952,13,1968
10680,83.918,30.383,40,1979
10681,83.919,44.084,17,1968
10682,83.92,30.311,17,1977
10683,83.92,43.957,17,1968
10684,83.92,30.289,17,1977
10685,83.92,42.517,33,1966
10686,83.921,30.367,12,1979
10687,83.922,30.274,20,1977
10688,83.922,44.029,12,1968
10689,83.922,30.401,20,1979
10690,83.922,43.127,12,1968
10691,83.923,43.106,32,1966
10692,83.924,30.302,17,1977
10693,83.924,44.033,30,1968
10694,83.924,44.024,34,1968
10695,83.924,30.269,8,1977
10696,83.926,43.959,34,1968
10697,83.926,43.833,10,1966
10698,83.927,43.935,75,1972
10699,83.928,43.946,10,1968
10700,83.928,30.262,12,1977
10701,83.928,44.059,33,1968
10702,83.928,44.032,30,1968
10703,83.929,44.023,10,1968
10704,83.929,44.018,11,1968
10705,83.929,30.425,20,1979
10706,83.929,30.298,9,1977
10707,83.93,30.363,34,1979
10708,83.931,30.326,48,1977
10709,83.931,43.835,12,1966
10710,83.931,42.509,14,1966
10711,83.932,30.463,55,1979
10712,83.932,43.877,9,1966
10713,83.933,43.86,8,1966
10714,83.933,43.965,23,1968
10715,83.934,30.409,29,1979
10716,83.936,44.064,74,1968
10717,83.936,43.862,13,1966
10718,83.937,30.358,12,1977
10719,83.938,30.429,17,1979
10720,83.938,43.115,35,1966
10721,83.938,43.905,67,1972
10722,83.938,43.879,12,1966
10723,83.938,30.346,17,1977
10724,83.939,30.312,20,1977
10725,83.94,44.055,38,1968
10726,83.94,30.324,20,1977
10727,83.941,43.835,19,1966
10728,83.941,43.886,16,1966
10729,83.942,44.016,16,1968
10730,83.942,43.116,43,1968
